r,f,g,f_s,E_k,k,V_t,V_1,V_2
0.0,0.9999999999999996,1.000000000000004,0.0,0.0,0.0,0.037847509433189964,0.0,0.0
0.050002500125006254,0.9976998414998035,0.9947661250625623,0.0025660949625111256,5.5368460713989774e-05,0.05,0.07607016597662616,0.009583547841717627,0.0
0.10000500025001251,0.9907537673414765,0.9791266651217196,0.010225641342449404,0.00021793914981634862,0.1,0.15165365001957226,0.0013823108080481957,0.008501386663598691
0.15000750037501875,0.9792665317575051,0.9534273819789156,0.022863165374300665,0.0004773264606163738,0.15000000000000002,0.22495919438010065,0.00503475215896679,0.0030851744801628214
0.20001000050002501,0.96341026120858,0.9182326373054482,0.04028928142804391,0.0008169367731441154,0.2,0.29491344339435277,0.011889905344707413,0.011071856802833537
0.2500125006250313,0.9434201749533379,0.8743069715940986,0.06224543684458476,0.001214998944424996,0.25,0.36052601073257273,0.022763840461955544,0.032231844029354875
0.3000150007500375,0.9195887796607832,0.8225904292650993,0.0884103076284576,0.0016459233267160605,0.30000000000000004,0.420912775317814,0.038272231160467046,0.07152299210569614
0.3500175008750438,0.892258758390516,0.7641686734545486,0.11840764693375487,0.0020819113893965117,0.35000000000000003,0.4753154483982005,0.058800517664441616,0.13220594015721285
0.40002000100005003,0.8618147868522177,0.7002391563159048,0.1518152978016279,0.0024947235910317243,0.4,0.5231168933376211,0.08448553540173502,0.2144616474714273
0.45002250112505626,0.828674560284656,0.6320747381918962,0.1881750904510092,0.002857503969861285,0.45,0.5638519040317371,0.11520945376617586,0.315230199008005
0.5000250012500626,0.7932792996123106,0.5609862138911516,0.2270032587773083,0.003146556510718901,0.5,0.5972131147819293,0.15060651862934094,0.4288353960039362
0.5500275013750688,0.7560840599866588,0.4882852021958973,0.2678010818895197,0.0033429708913991487,0.55,0.6230519195363878,0.19008156195345316,0.5480648475332732
0.600030001500075,0.7175481252102069,0.4152487703297903,0.3100654021305702,0.0034340035587773123,0.6000000000000001,0.641374713987288,0.23283864770890084,0.6653600653568025
0.6500325016250813,0.6781257730461209,0.34308703773781,0.3532987303626092,0.0034141337507049498,0.65,0.6523348226313016,0.27791839484819464,0.7738437359088377
0.7000350017500876,0.638257650897863,0.2729148041401678,0.3970186363558934,0.0032857322774148103,0.7000000000000001,0.6562205652080462,0.32424208865463366,0.8680318300397162
0.7500375018750938,0.5983629916281669,0.2057280159438048,0.4407662182350043,0.003059302562558564,0.75,0.6534400209025543,0.37065954963267655,0.9441941198102562
0.8000400020001001,0.5588328411306321,0.14238563204277122,0.484113452883789,0.0027532773792507577,0.8,0.6445033547596724,0.4159982763900527,1.00040745482083
0.8500425021251063,0.520024422350723,0.08359717682690211,0.52666928658699,0.0023933795358472847,0.8500000000000001,0.6300033711500037,0.45911171401447615,1.0363853454940133
0.9000450022501125,0.4822567265590316,0.02991602640504174,0.5680843973746359,0.002011579058547557,0.9,0.6105951127739129,0.49892411476641874,1.053173701339404
0.9500475023751188,0.4458073570875885,-0.018261807055242253,0.608054585406984,0.0016447018068994328,0.9500000000000001,0.586975247065677,0.5344697255454908,1.05278962065076
1.000050002500125,0.4109106261596851,-0.060693788786150504,0.6463228239355401,0.0013327636810965156,1.0,0.5598620386659867,0.5649253779682663,1.0378598105399988
1.0500525026251313,0.37775683294687135,-0.09728251000117412,0.6826800009331869,0.0011171195594276457,1.05,0.5299763753386217,0.5896353618940606,1.0112951145593798
1.1000550027501377,0.3464926666746571,-0.12806356403894048,0.7169645015182956,0.0010385260100149167,1.1,0.4980244816707964,0.6081271124832126,0.9760212356360579
1.1500575028751439,0.31722258580741497,-0.1531905211169699,0.7490607021123998,0.0011352211162513318,1.1500000000000001,0.46468276231174666,0.6201180386031543,0.9347738217011633
1.20006000300015,0.29001106343929967,-0.17291779176418356,0.7788965724900422,0.0014411232265133936,1.2000000000000002,0.4305850629843122,0.6255148136553189,0.8899580366234214
1.2500625031251564,0.2648855148871137,-0.18758229969553344,0.8064404963971786,0.001984243206276479,1.25,0.396312381951218,0.6244052892047841,0.843567591921726
1.3000650032501626,0.2418397936395152,-0.1975847037549259,0.831697555212133,0.0027853922809001255,1.3,0.36238520726764367,0.617042945886846,0.7971550924999395
1.3500675033751688,0.22083805034716114,-0.20337096880604166,0.8547053604417941,0.0038572505548031223,1.35,0.3292584831430627,0.6038263266140006,0.7518438314750281
1.4000700035001752,0.2018188406042793,-0.20541482633120028,0.8755296758116446,0.005203840776473253,1.4000000000000001,0.2973189724465377,0.5852753662505565,0.7083704601431225
1.4500725036251814,0.18469930452296499,-0.20420171327506298,0.8942599045582218,0.006820429083151818,1.4500000000000002,0.2668847859963064,0.5620060010275517,0.6671480165488844
1.5000750037501875,0.16937933172900974,-0.20021453089709632,0.9110046287080125,0.008693850624108953,1.5,0.23820675064938124,0.5347024671093054,0.6283394657169069
1.550077503875194,0.1557455746466332,-0.19392146974249097,0.9258873175491495,0.010803234496032741,1.55,0.21147157375835945,0.5040904398482827,0.5919330758127763
1.6000800040002001,0.14367522885858075,-0.18576607741828502,0.9390422217504246,0.013121080666643173,1.6,0.186806150266269,0.47091232702376357,0.5578125270017977
1.6500825041252063,0.13303952286891424,-0.17615955191681693,0.9506106339714223,0.015614622744166239,1.6500000000000001,0.16428291727203037,0.43590443204024065,0.5258165075644753
1.7000850042502127,0.12370684762243593,-0.1654752246639223,0.9607374450782175,0.01824739562372242,1.7000000000000002,0.1439257898536348,0.3997779039658491,0.49578454934737537
