r,f,g,f_s,E_k,k,V_t,V_1,V_2
0.0,0.9999999999999998,1.000000000000003,0.0,0.0,0.0,0.010969109811054359,0.0,0.0
0.050002500125006254,0.9976022935858712,0.9953281671852685,0.000742031121627812,3.519495503391691e-06,0.05,0.022019987293834906,0.0027812484939213986,0.0
0.10000500025001251,0.990373427619395,0.9813205526650651,0.0029574368867654162,1.4078549642751631e-05,0.1,0.04388409042303844,0.00039173794447151984,0.0024602613099053397
0.15000750037501875,0.9784172973741493,0.9582906326083703,0.006614390329456271,3.1678747343300747e-05,0.15000000000000002,0.06512060182792961,0.0013975428283528567,0.0008650816606876133
0.20001000050002501,0.9619043745450262,0.9267501005100088,0.011660684148457888,5.6322338476330725e-05,0.2,0.08543443453718808,0.0032850945117066503,0.0030576770332559388
0.2500125006250313,0.941067558843712,0.8873918997973335,0.018024992021620834,8.801165571631003e-05,0.25,0.10455272458481778,0.006280614756378003,0.008903741137286507
0.3000150007500375,0.9161966110765621,0.8410675009209396,0.025618576643783364,0.00012674831020838327,0.30000000000000004,0.12223103256601264,0.010556667252018344,0.01979952313459646
0.3500175008750438,0.8876312935792798,0.7887593955993836,0.034337393363183026,0.00017253217557700842,0.35000000000000003,0.13825862393880994,0.01622398792533131,0.03670939687144481
0.40002000100005003,0.855753494882648,0.7315499906796734,0.04406451494392225,0.00022536017362137143,0.4,0.1524626463054835,0.023326482001911817,0.05977603078941759
0.45002250112505626,0.8209785439471667,0.6705881920852788,0.054672809239114044,0.0002852248777153838,0.45,0.16471104451422452,0.03183954511103244,0.08826611145142209
0.5000250012500626,0.7837460604212694,0.6070550378289771,0.06602776172338476,0.0003521129524307575,0.5,0.17491419170374115,0.041671517943826605,0.12073211799524906
0.5500275013750688,0.7445105558251897,0.5421297285528127,0.07799037407996516,0.0004260034502038198,0.55,0.18302527567744278,0.052668232928098205,0.15530270402949914
0.600030001500075,0.7037321148963168,0.4769573373045684,0.09042003979620443,0.0005068659879453645,0.6000000000000001,0.18903942985305827,0.06462055452357286,0.19000678558611864
0.6500325016250813,0.6618673766995488,0.4126193409156885,0.10317733098474571,0.0005946588283251605,0.65,0.19299166247842783,0.07727430738307967,0.22305298496624515
0.7000350017500876,0.6193611212662706,0.35010793949624724,0.1161265835612036,0.0006893268920284658,0.7000000000000001,0.1949537448857157,0.09034174358098311,0.25301815795008903
0.7500375018750938,0.5766386110799723,0.29030491022226085,0.12913824980551908,0.0007907997285634483,0.75,0.1950302707246772,0.10351417232470699,0.2789324854166566
0.8000400020001001,0.5340989005171374,0.23396550502968194,0.1420909464032026,0.0008989894741810742,0.8,0.1933540016957508,0.11647529073815632,0.30027444531301994
0.8500425021251063,0.4921092120587083,0.1817076432137344,0.15487317241341986,0.0010137888261411007,0.8500000000000001,0.19008069825210755,0.1289143198468067,0.31690315748915576
0.9000450022501125,0.45100050561515087,0.13400641380895825,0.167384639900818,0.0011350690629107743,0.9,0.18538365564380843,0.14053813412557636,0.3289589198007608
0.9500475023751188,0.41106424343895376,0.09119366406404929,0.17953723689645518,0.0012626781399113776,0.9500000000000001,0.1794481857401805,0.15108216666674534,0.33675845021993833
1.000050002500125,0.3725503718550956,0.053462261894439214,0.19125560950718237,0.0013964388901298943,1.0,0.17246616642346058,0.16031966210557724,0.3407032079375174
1.0500525026251313,0.33566646903852476,0.020874441774805966,0.2024773786658911,0.001536147358290101,1.05,0.16463086996141096,0.16806873271682288,0.34121038258204395
1.1000550027501377,0.3005779876471728,-0.006626462672558122,0.2131530160904054,0.0016815712963339476,1.1,0.15613220494991364,0.17419709984071494,0.3386688021556679
1.1500575028751439,0.26740948269981846,-0.0292016875532366,0.22324541955591345,0.0018324488467081493,1.1500000000000001,0.14715250680400016,0.17862467311079105,0.3334170598069738
1.20006000300015,0.23624669449820904,-0.04710091233523888,0.23272922821574799,0.001988487438393501,1.2000000000000002,0.1378629145657766,0.18132368810969907,0.3257386398548863
1.2500625031251564,0.2071393604713575,-0.060645149182858946,0.24158991156140416,0.002149362918769852,1.25,0.12842046833286513,0.18231649957719354,0.31586823325101504
1.3000650032501626,0.18010456702733535,-0.07020939564401095,0.2498227131480262,0.002314718942295079,1.3,0.11896591210005447,0.18167177834842058,0.3040040670155597
1.3500675033751688,0.15513052193871743,-0.07620573180075245,0.2574314722753047,0.0024841666346117554,1.35,0.10962218797926648,0.17949933908349028,0.2903222718463495
1.4000700035001752,0.13218056448269577,-0.07906742839424004,0.2644273850380838,0.002657284548103198,1.4000000000000001,0.10049357949355775,0.1759434118198417,0.2749905964948156
1.4500725036251814,0.1111973123563646,-0.07923453022464978,0.27082773158135415,0.0028336189221260396,1.4500000000000002,0.0916655276831142,0.1711745643398108,0.25817987578374074
1.5000750037501875,0.09210675221056547,-0.07714124256429444,0.276654653008106,0.00301268425817668,1.5,0.08320505528690125,0.1653821707196406,0.2400724748165849
1.550077503875194,0.07482220112385987,-0.07320533622142134,0.2819339641087637,0.0031939642171329246,1.55,0.07516157527295586,0.1587665356344754,0.22086747965706463
1.6000800040002001,0.05924804366771522,-0.0678196560200423,0.2866940574811968,0.003376912842480249,1.6,0.0675681845774827,0.1515311274929767,0.20078274890187853
1.6500825041252063,0.04528312779100135,-0.06134573154307158,0.29096491133054386,0.0035609561101167405,1.6500000000000001,0.06044319587242597,0.1438753914699005,0.1800541512733639
1.7000850042502127,0.032823832235772434,-0.054109387337051014,0.29477721091325076,0.003745493801964301,1.7000000000000002,0.05379196717946,0.1359877647043157,0.15893244474227217
1.7500875043752189,0.021766662561560835,-0.046398185210245364,0.2981616077060044,0.003929901697230109,1.75,0.04760886868247549,0.12804071932977307,0.13767833310172786
1.800090004500225,0.012010458721298512,-0.03846048243441441,0.30114809885831884,0.004113534071795369,1.8,0.04187924889505534,0.12018690936480483,0.11655627835691118
1.8500925046252314,0.003458131527735315,-0.030505859448746925,0.30376553612771434,0.004295726492891882,1.85,0.03658139258055504,0.11255554834695142,0.09582765365311635
1.9000950047502376,-0.003981985722964728,-0.02270665920639367,0.30604125846137964,0.004475798892994739,1.9000000000000001,0.0316884540781186,0.10524992649171475,0.07574379115937767
1.9500975048752438,-0.010395245985242788,-0.015200371042371647,0.3080008344503757,0.004653058903744124,1.9500000000000002,0.027170266322381287,0.09834702778758433,0.05653941430679939
2.00010000500025,-0.015860127697458124,-0.008092626430243798,0.3096679056948268,0.004826805427742974,2.0,0.02299492642412937,0.09189806516913984,0.03842685045135093
2.0501025051252566,-0.020448036691009346,-0.0014605817633141552,0.3110641244108255,0.004996332423290547,2.0500000000000003,0.019130206126673488,0.08592914440647657,0.02159130872202186
2.1001050052502626,-0.024223362038918124,0.004643494513949572,0.3122091695587628,0.005160932874533823,2.1,0.015544776049189024,0.08044286629342526,0.006187390854804655
2.150107505375269,-0.027243813172665277,0.010188600042798769,0.31312082391856677,0.005319902917176336,2.15,0.012209208196308774,0.07542130216145643,-0.007663107803589466
2.2001100055002754,-0.029560914002199522,0.015161450078214664,0.31381510268463253,0.005472546087802218,2.2,0.009096711113066869,0.07082921997182338,-0.019872144529800524
2.2501125056252813,-0.0312206614236138,0.019563102955240212,0.31430643004090936,0.005618177663074617,2.25,0.006183675067646721,0.06661718665558095,-0.030385232507362914
