u_total,v_total,w_total
0.542002439,-0.0911126435,0.130108058
0.570949674,-0.105635621,0.121686123
0.596461654,-0.120097011,0.110260688
0.617962956,-0.134042472,0.0958660841
0.635022104,-0.147035375,0.0786034241
0.647264123,-0.158611387,0.0587142222
0.654466689,-0.168363079,0.0364952683
0.656509459,-0.175905883,0.012388926
0.653411627,-0.180944219,-0.0131353308
0.645320594,-0.183251068,-0.0394805782
0.632491052,-0.182703122,-0.0660653189
0.615310967,-0.179275438,-0.0922199935
0.594226241,-0.173038423,-0.117340341
0.569803834,-0.164168701,-0.140787482
0.54260993,-0.152908489,-0.162034467
0.51330781,-0.139593199,-0.180575803
0.482504308,-0.124579504,-0.196050331
0.450871378,-0.108289614,-0.208165333
0.418979526,-0.091119878,-0.216781795
0.387434334,-0.0734998584,-0.221857294
0.356710166,-0.0557929166,-0.223485887
0.327293456,-0.0383670889,-0.221863285
0.299527138,-0.0214991681,-0.217281282
0.273751259,-0.00545175048,-0.210116491
0.250168294,0.00961138587,-0.20078747
0.228971049,0.0235476792,-0.189765528
0.210233122,0.0363053493,-0.177507639
0.194018349,0.0478495993,-0.164486751
0.180305377,0.0582109578,-0.151122153
0.169036597,0.0674490705,-0.137784943
0.160140753,0.0756288096,-0.124810904
0.153496429,0.0828474388,-0.112436891
0.148983523,0.0891839862,-0.100859784
0.146457404,0.0947252139,-0.0901773795
0.14577727,0.0995262265,-0.0804497153
0.146798044,0.103630826,-0.0716544762
0.14937754,0.107043572,-0.063744761
0.153383121,0.10974741,-0.0566176437
0.158680186,0.111687243,-0.0501652732
0.165150687,0.112785324,-0.0442518964
0.172665685,0.1129371,-0.0387572907
0.181113586,0.112022847,-0.0335571952
0.190359563,0.109916337,-0.028558692
0.200281888,0.106489331,-0.0236804225
0.21072261,0.101632886,-0.0188805684
0.221530527,0.0952507108,-0.0141346399
0.232507318,0.087292634,-0.00945733488
0.24345687,0.0777316913,-0.00487678777
0.254131794,0.0666093826,-0.000452885812
0.264287859,0.0539931878,0.00375108095
0.273635864,0.0400318913,0.00765349017
0.281897843,0.0248931795,0.0111812623
0.288770854,0.00882634986,0.0142580513
0.293977946,-0.00791753177,0.0168270264
0.297247767,-0.0250176881,0.0188409816
0.298353583,-0.0421758853,0.0202783421
0.297111124,-0.0590466298,0.0211345591
0.29339996,-0.075324133,0.0214292873
0.287165523,-0.0907229334,0.0211999062
0.278444707,-0.104964733,0.0204991344
0.26734218,-0.117855005,0.0193873346
0.25407207,-0.12922357,0.0179285426
0.23890242,-0.138996333,0.0161768347
0.222211033,-0.147144943,0.014174589
0.204402223,-0.153736666,0.0119362138
0.18597208,-0.158893868,0.00945037324
0.167406589,-0.1628218,0.00666427147
0.149251372,-0.165774673,0.00349383079
0.132002965,-0.168064505,-0.000189755243
0.116176262,-0.170031279,-0.00453877542
0.102203563,-0.172037408,-0.00973921828
0.0904934704,-0.174439281,-0.0159770548
0.0813493654,-0.17757754,-0.0234477632
0.0750142336,-0.181743771,-0.032308422
0.0716183633,-0.187179193,-0.0426955111
