r,f,g,f_s,E_k,k,V_t,V_1,V_2
7.800390019500975,0.053713693008164254,-0.002293630625601454,0.1046542698290144,-4.888635829564055e-05,7.800000000000001,0.002613457541461084,-0.02394142048154051,0.0
7.850392519625982,0.05204624321827391,0.0005020447467263538,0.10481136849412158,-5.348656167143529e-05,7.8500000000000005,0.002929827950936381,-0.022722842126594877,0.0
7.900395019750988,0.05019342771351614,0.0033349738012049108,0.1049893925573768,-5.7271627796366306e-05,7.9,0.003229706104570851,-0.021362161302158945,0.0
7.950397519875994,0.04816566643962711,0.0062103155009215144,0.105187407389945,-6.0147943869500264e-05,7.95,0.0035115245168717557,-0.019880448309475055,0.0
8.000400020001,0.04597423870479,0.009126093429262306,0.1054043663875641,-6.203786045687034e-05,8.0,0.0037740132886692757,-0.018300043879058335,0.0
8.050402520126006,0.043631090271972935,0.012072881222411184,0.10563912860634331,-6.28813542711929e-05,8.05,0.004016200779956458,-0.01664363541869401,0.0
8.100405020251014,0.04114866790036749,0.015033868630859166,0.10589047827172872,-6.263735665198323e-05,8.1,0.00423741045161774,-0.01493333346263313,0.0
8.15040752037602,0.03853973023247252,0.0179852889349418,0.10615714217221611,-6.128472232489203e-05,8.15,0.0044372387722638185,-0.013189745742876353,0.0
8.200410020501026,0.035817208881050416,0.020897202082377112,0.1064378076652259,-5.8822819843536985e-05,8.200000000000001,0.0046155298412864365,-0.01143125018404577,0.0
8.250412520626032,0.0329940498072786,0.02373458471872095,0.10673113712505929,-5.52717322866564e-05,8.25,0.004772336701646451,-0.009673351549481094,0.0
8.300415020751037,0.030083120891408677,0.026458691859588546,0.1070357814509676,-5.067206416051099e-05,8.3,0.004907881838869865,-0.007928402525744681,0.0
8.350417520876045,0.027097100772409483,0.02902860307354831,0.10735038951420409,-4.508435790006391e-05,8.35,0.005022513652132687,-0.006204425890040384,0.0
8.40042002100105,0.024048438719765062,0.03140290796709834,0.10767361588788615,-3.858813073076529e-05,8.4,0.00511664070632134,-0.004506446252774079,0.0
8.450422521126058,0.020949322470994094,0.03354144018577358,0.10800412503709318,-3.128054980583389e-05,8.450000000000001,0.005190722380845336,-0.0028365596027148964,0.0
8.500425021251063,0.01781164933914521,0.0354069767505997,0.10834059257199945,-2.32747703363338e-05,8.5,0.005245206878940034,-0.001193251673348378,0.0
8.550427521376069,0.014647068533768704,0.036966844215456665,0.10868170473875045,-1.4697967754981347e-05,8.55,0.005280507207029328,0.0004271111177471365,0.0
8.600430021501076,0.011466981129838372,0.03819432657850303,0.10902615601121071,-5.68910068067431e-06,8.6,0.0052969762938116505,0.0020296469013232595,0.0
8.650432521626081,0.008282612283796809,0.0390698458559915,0.10937264576112635,3.6035535276748402e-06,8.65,0.005294898863903219,0.003619975239324436,0.0
8.700435021751089,0.005105020966507445,0.03958182694661911,0.10971987488372177,1.302504461540497e-05,8.700000000000001,0.0052744901479766515,0.005203380273540038,0.0
