u_total,v_total,w_total
-3.90219793e-06,1.18062883e-06,4.28141539e-06
-5.26118492e-06,1.72881062e-06,5.76090952e-06
-7.02031366e-06,2.49467621e-06,7.67530855e-06
-9.2667533e-06,3.54834901e-06,1.01210326e-05
-1.21027506e-05,4.97982955e-06,1.32127725e-05
-1.5631842e-05,6.89589433e-06,1.70696294e-05
-1.99685455e-05,9.42914085e-06,2.1827369e-05
-2.52140271e-05,1.27289914e-05,2.76141218e-05
-3.14679783e-05,1.69736013e-05,3.45665612e-05
-3.87894252e-05,2.23497191e-05,4.27907216e-05
-4.72102838e-05,2.90667667e-05,5.2382471e-05
-5.66771778e-05,3.73173316e-05,6.33686577e-05
-6.70652007e-05,4.72907304e-05,7.57311864e-05
-7.80990085e-05,5.91026255e-05,8.93251199e-05
-8.93630422e-05,7.28013038e-05,0.000103903105
-0.000100203892,8.82514942e-05,0.0001190084
-0.000109731402,0.000105121129,0.000133994181
-0.000116712239,0.000122703423,0.000147894199
-0.000119550976,0.000139863463,0.000159425181
-0.000116197705,0.000154789072,0.00016684689
-0.000104092898,0.000164867131,0.000167929917
-8.0131802e-05,0.000166377533,0.000159834395
-4.05455394e-05,0.000154256617,0.000139013544
1.90079645e-05,0.000121798148,0.000101168705
0.000103665865,6.02511063e-05,4.10492175e-05
0.000219042107,-4.13222406e-05,-4.74191838e-05
0.00037160996,-0.000196680528,-0.000171492371
0.000568026502,-0.000422116194,-0.000339161692
0.000815585197,-0.000737190014,-0.000559587672
0.0011218756,-0.00116471248,-0.000842907291
0.00149381964,-0.00172954076,-0.00119937735
0.00193876168,-0.00246022851,-0.00164042076
0.00246225321,-0.00338551472,-0.00217646896
0.00306981523,-0.00453699753,-0.00281865639
0.00376392389,-0.00594325829,-0.00357560092
0.00454651564,-0.00763397058,-0.00445589283
0.00541515695,-0.00963111036,-0.0054636593
0.00636648154,-0.0119552538,-0.00660214713
0.00739163626,-0.0146136396,-0.00786806457
0.00848072954,-0.0176094696,-0.00925650634
0.0096178269,-0.0209270678,-0.0107542966
0.0107863387,-0.0245449506,-0.0123464121
0.0119638667,-0.0284186956,-0.0140086589
0.0131283691,-0.0324982703,-0.0157156121
0.0142531646,-0.0367096998,-0.0174330901
0.0153134204,-0.040976204,-0.0191272553
0.0162817109,-0.0452001207,-0.0207574777
0.0171342008,-0.0492865741,-0.0222858787
0.0178470183,-0.0531269163,-0.0236710869
0.0184014235,-0.0566226766,-0.0248772632
0.0187812429,-0.0596716665,-0.0258691311
0.0189762879,-0.0621893927,-0.0266193673
0.0189810451,-0.0640985668,-0.0271052141
0.0187958609,-0.0653448999,-0.0273131467
0.0184268672,-0.0658907592,-0.02723727
0.0178848263,-0.0657228827,-0.0268805604
0.0171863474,-0.0648503378,-0.026255101
0.0163510349,-0.063304387,-0.0253803805
0.0154011911,-0.0611351877,-0.0242822971
0.0143628698,-0.0584148318,-0.022994576
0.0132605629,-0.0552238338,-0.0215522777
0.0121211614,-0.0516601242,-0.0199964251
0.0109675676,-0.0478194356,-0.0183654353
0.00982331391,-0.0438081808,-0.0167011004
0.0087062167,-0.039721109,-0.0150394738
0.00763325347,-0.0356571861,-0.0134178372
0.00661471859,-0.031697385,-0.0118660508
0.00565905357,-0.0279225148,-0.0104140621
0.00476764748,-0.024393294,-0.00908448175
0.00393931754,-0.0211687814,-0.00790006947
0.003165734,-0.0182902291,-0.00687804725
0.00243527489,-0.0157985259,-0.00603690092
0.00172888953,-0.0137225641,-0.00539268553
0.00102326809,-0.0120941205,-0.00496444525
0.000286744355,-0.0109408423,-0.00477254158
-0.000517914596,-0.0102971299,-0.00484197773
-0.00143808592,-0.0102014262,-0.0052026636
-0.00252818246,-0.010701675,-0.0058897878
-0.00385526335,-0.0118567301,-0.00694603007
-0.00549439993,-0.0137346312,-0.00841787085
-0.00753601221,-0.0164182652,-0.0103599513
-0.0100778406,-0.0199944992,-0.0128260404
-0.0132348882,-0.0245647281,-0.015876079
-0.0171255786,-0.0302228052,-0.0195605252
-0.0218823161,-0.0370673016,-0.0239282046
-0.0276449267,-0.0451891758,-0.0290174913
-0.0345434397,-0.0546454005,-0.0348396264
-0.0427188724,-0.0654864609,-0.0413956568
-0.0522823781,-0.0777006522,-0.0486424118
-0.0633477196,-0.0912577808,-0.0565192774
-0.0759755969,-0.106041446,-0.0649090931
-0.090218991,-0.121908687,-0.073674053
-0.106052577,-0.138614431,-0.0826149508
-0.123434089,-0.155887693,-0.0915159062
-0.142220557,-0.173354506,-0.100106575
-0.162248239,-0.190628797,-0.108113125
-0.18323949,-0.207240194,-0.115227886
-0.204901397,-0.222733364,-0.121161036
-0.226828948,-0.236607298,-0.125621498
-0.248618707,-0.248412102,-0.128361091
-0.269775599,-0.257705361,-0.129169047
-0.289833307,-0.264131576,-0.127898902
-0.308270991,-0.267398626,-0.124476798
-0.324629933,-0.267326176,-0.118903227
-0.338445395,-0.263842702,-0.111273818
-0.349345326,-0.256991774,-0.101751164
-0.35700196,-0.24694939,-0.0905958712
-0.361199617,-0.233984143,-0.0781100541
-0.361808449,-0.218492582,-0.0646761283
-0.358811021,-0.20091857,-0.0506789088
-0.352300256,-0.181804359,-0.0365502313
-0.342460394,-0.161680907,-0.0226813722
-0.329589307,-0.141133025,-0.00947134849
-0.314047366,-0.12068893,0.00275013363
-0.29625079,-0.10083425,0.0137086539
-0.27669239,-0.0820284933,0.0231778789
-0.25584206,-0.0646071061,0.0310296584
-0.234220698,-0.0488632061,0.0371891744
-0.212280646,-0.0349597856,0.0416696742
-0.190493152,-0.0230077375,0.0445352457
-0.169229016,-0.013004615,0.0459128991
-0.1488536,-0.00490317307,0.0459660664
-0.12961787,0.00142500317,0.0448889993
-0.111754462,0.00613536919,0.0428928025
-0.0953850448,0.00942726526,0.0401887111
-0.0806111693,0.0115064494,0.0369866304
-0.0674404129,0.0125893326,0.0334739275
-0.0558662377,0.0128816394,0.0298240744
-0.0458123423,0.0125761209,0.0261759534
-0.0371984169,0.011844785,0.0226493925
-0.0298994537,0.0108343121,0.0193275269
-0.0237965547,0.00966784451,0.0162754524
-0.0187479444,0.00844061747,0.0135267172
-0.0146253277,0.00722700218,0.0111015998
-0.0112936571,0.00607725652,0.00899751298
-0.00863517355,0.00502636516,0.00720464811
-0.00653528934,0.00409185234,0.00569935609
-0.00489722798,0.00328208413,0.00445616618
-0.00363276154,0.00259515131,0.00344371796
-0.00266694394,0.00202354905,0.00263034389
-0.00193822896,0.00155711477,0.00198662491
-0.00139374158,0.00118250027,0.00148334343
-0.000991821405,0.000886821945,0.00109545828
-0.000697991869,0.000656739227,0.000799960166
-0.000485768804,0.000480550138,0.000577933621
