r,f,g,f_s,E_k,k,V_t,V_1,V_2
2.750137506875344,0.009087095294927613,0.014575839547793814,0.07224780234915888,0.0009561067127650186,2.75,0.0018067254305654257,-0.007057808202464187,0.019015759409551594
2.8001400070003504,0.0073007530231337,0.014970148607699449,0.07238122538211787,0.0009676453046444515,2.8000000000000003,0.0020958218903742443,-0.006945314276891462,0.018470504187165847
2.8501425071253563,0.005251791816446574,0.01510121305970926,0.07253362885364842,0.0009766378134368691,2.85,0.0023776700892855773,-0.0066566191304506285,0.01796309519692886
2.9001450072503627,0.0029496741428152646,0.014994931443535591,0.07270427702310864,0.000982996586888148,2.9000000000000004,0.0026463800780999747,-0.006202224317690069,0.017497636306156517
2.950147507375369,0.0004089801416873916,0.014677750495914733,0.07289206041672955,0.0009866531137931616,2.95,0.0028966641828535034,-0.005594681414178946,0.017075302690942828
3.000150007500375,-0.0023511514032458934,0.014176822886620553,0.07309553510253795,0.000987559104648888,3.0,0.003123872519158133,-0.004848740915748312,0.016694489715125885
3.0501525076253815,-0.005307631176328291,0.013520016125423091,0.07331296533433905,0.0009856873544880388,3.0500000000000003,0.003324042661208726,-0.003981388723665663,0.016351075680911546
3.100155007750388,-0.00843406925027583,0.012735763532886848,0.07354236688733065,0.000981032371524159,3.1,0.003493932194847782,-0.00301141869716589,0.01603877077330428
3.150157507875394,-0.01170144276977643,0.011852779287730444,0.0737815526350931,0.0009736107583915649,3.1500000000000004,0.003631035228601892,-0.001958951448561594,0.015749524838729673
3.2001600080004002,-0.015078776086626557,0.010899617721140578,0.07402817608939233,0.0009634613361878774,3.2,0.003733581024236099,-0.000845228365479102,0.015473968209916903
3.2501625081254066,-0.01853380593728127,0.009904146824518172,0.07427977612196258,0.0009506450051696655,3.25,0.0038005364084513216,0.00030776283418809365,0.015201862315505082
3.3001650082504126,-0.022033665991333624,0.008892953309529258,0.07453382544570548,0.0009352443397546007,3.3000000000000003,0.0038315813546999644,0.0014779897162942395,0.014922539999943906
3.350167508375419,-0.02554550734437914,0.00789074902771498,0.07478777734275358,0.0009173629193845738,3.35,0.003827069800030697,0.0026439871610553596,0.014625319052509989
3.4001700085004254,-0.029037111362269375,0.0069197622975373015,0.07503911628427885,0.0008971244007389953,3.4000000000000004,0.0037879722644884317,0.0037852915597146987,0.014299876159187836
3.4501725086254313,-0.03247740516885907,0.005999220223637398,0.07528540371220317,0.0008746713406900379,3.45,0.003715816539591299,0.004882914558724473,0.013936572141459116
3.5001750087504377,-0.03583696595160507,0.005144922963526945,0.07552433106276885,0.0008501637831958241,3.5,0.003612609581072318,0.005919925315523561,0.013526722767338935
3.550177508875444,-0.03908839351491876,0.004368973955731341,0.0757537605849887,0.0008237776269683393,3.5500000000000003,0.003480752509591706,0.006881815079486703,0.013062812491065943
3.60018000900045,-0.04220665903911534,0.00367962738463987,0.0759717715911328,0.0007957027941672365,3.6,0.003322951055737877,0.007756771431581427,0.012538651119154323
3.6501825091254565,-0.045169313750281534,0.0030813303045234644,0.0761766882197105,0.0007661412234991005,3.6500000000000004,0.003142124959385789,0.008535852467697332,0.011949475570129948
3.700185009250463,-0.04795667188224015,0.002574916399544634,0.07636711022112222,0.0007353047138890117,3.7,0.0029413187276277064,0.009213090833722909,0.011292000584005502
3.750187509375469,-0.05055185603557954,0.0021579677652894505,0.07654191944192995,0.0007034126472877551,3.75,0.002723615150201447,0.009785356479954124,0.010564423462431721
3.8001900095004753,-0.052940821874941,0.0018252845524440316,0.07670028714317921,0.0006706896211405742,3.8000000000000003,0.0024920627860356426,0.010252230436494864,0.009766388718443705
3.8501925096254817,-0.05511227079017928,0.0015694750267305992,0.07684165756455129,0.0006373630225359965,3.85,0.0022496046742288,0.010615741099352764,0.008898918936370723
3.9001950097504876,-0.05705754413645758,0.0013815928007833718,0.07696573034276616,0.0006036605770480025,3.9000000000000004,0.001999027006179266,0.010879976850952615,0.007964318246017637
3.950197509875494,-0.05877044196664663,0.0012517927992040814,0.07707242552491582,0.0005698079057621866,3.95,0.0017429142461334035,0.011050609988477853,0.00696605466174799
4.0002000100005,-0.06024703514310792,0.0011699627133879816,0.07716184912553892,0.000536026123925962,4.0,0.001483626861095072,0.011134485846095948,0.005908627186650223
4.050202510125507,-0.061485443316360376,0.001126290217960324,0.07723425185525809,0.0005025295140829023,4.05,0.001223280625356038,0.011139172108228351,0.00479742309022582
4.100205010250513,-0.06248560916465726,0.0011117181566704466,0.077289989305838,0.0004695233054496813,4.1000000000000005,0.0009637487477345275,0.011072462111461978,0.0036385701847364087
4.150207510375519,-0.06324908026544668,0.0011182493502329383,0.07732948702229547,0.00043720158968768363,4.15,0.0007066665893756263,0.01094200957123342,0.002438788292836606
4.200210010500525,-0.0637787919684093,0.0011391302740696913,0.07735320795672769,0.0004057454011357966,4.2,0.00045345109585279153,0.010754778931496898,0.001205243451965092
4.2502125106255315,-0.06407888482719536,0.0011688570218596794,0.07736163176709608,0.0003753209870403104,4.25,0.00020533071396763858,0.010517074087219667,-5.459223372443056e-05
4.300215010750538,-0.06415454221948542,0.0012030275255045066,0.07735524075296356,0.0003460782903839512,4.3,-3.663872674652957e-05,0.010234259801500691,-0.001333072785369463
4.350217510875544,-0.06401183684149414,0.0012380677176802605,0.07733450884147763,0.00031814966462784743,4.3500000000000005,-0.0002715334332357433,0.009910467187403687,-0.002622500832860689
4.400220011000551,-0.06365764258989556,0.001270818482141403,0.0772999068371114,0.000291648836092662,4.4,-0.0004985345384256878,0.00954874822458749,-0.003915239138570958
4.450222511125556,-0.06309953066788816,0.001298114561054186,0.07725190245679858,0.00026667012587849,4.45,-0.0007168977738630788,0.009151066733328495,-0.005203810352457074
4.500225011250563,-0.062345736965452654,0.0013163054377608322,0.07719097487748035,0.00024328793922181742,4.5,-0.000925928498886841,0.008718414569067525,-0.006480984572016107
4.550227511375569,-0.06140510386143315,0.0013208215871645,0.07711762085102415,0.0002215565260791158,4.55,-0.0011249590546859034,0.008250940866179897,-0.007739854604531327
4.600230011500575,-0.06028708904532101,0.0013057860883954637,0.07703237158388922,0.00020151001257967383,4.6000000000000005,-0.001313331593107564,0.007748166807853299,-0.008973899097788488
4.650232511625582,-0.05900173874220291,0.0012638045029707886,0.07693579931556765,0.00018316269887455193,4.65,-0.0014903865592252319,0.007209144371905694,-0.010177033923275703
4.700235011750588,-0.05755971761116858,0.0011858732706557802,0.0768285310154235,0.00016650961489295525,4.7,-0.0016554536426353073,0.0066326506908451445,-0.011343652367656205
4.750237511875594,-0.05597229852916582,0.0010614888555291661,0.07671125223140589,0.0001515273216687491,4.75,-0.001807849432083286,0.00601736055015753,-0.012468654819118432
4.8002400120006,-0.05425139678138627,0.0008789295184821767,0.0765847154393703,0.00013817494228191788,4.800000000000001,-0.0019468761801594847,0.005362016916030359,-0.013547468730110047
4.8502425121256065,-0.052409562105698033,0.0006257646138186426,0.07644973997978341,0.00012639540313196147,4.8500000000000005,-0.0020718267240044663,0.0046655334857056896,-0.01457605970178269
4.900245012250613,-0.050460003878258594,0.0002895083029918776,0.07630721501391198,0.00011611686327650751,4.9,-0.002181987390374146,0.003927126396898018,-0.015550934572672525
4.950247512375619,-0.04841657784174913,-0.00014157669813895645,0.07615809642520846,0.00010725430697658026,4.95,-0.002276647952252908,0.0031464084594503166,-0.016469137408913568
5.000250012500626,-0.046293793070625,-0.0006775904989990402,0.07600340535828036,9.971127243055802e-05,5.0,-0.002355107892821867,0.0023234313565617306,-0.017328239289257082
5.050252512625631,-0.04410678723643941,-0.0013260644787330418,0.07584422309415469,9.338168798468721e-05,5.050000000000001,-0.0024166873643718945,0.0014587648467378862,0.0
5.100255012750638,-0.04187131351854762,-0.002091067766805872,0.0756816870926085,8.815178590347117e-05,5.1000000000000005,-0.002460735953373039,0.0005536361648651805,0.0
5.150257512875644,-0.03960369982956519,-0.0029724045987726917,0.07551698471671356,8.390206308395379e-05,5.15,-0.002486648311099321,-0.0003900040687150113,0.0
5.20026001300065,-0.03732080712240762,-0.003964961370519584,0.07535134685797845,8.050925791051384e-05,5.2,-0.00249387459752215,-0.0013694722328761795,0.0
5.250262513125657,-0.03503996950367184,-0.005058281518847875,0.0751860413115428,7.784831276884967e-05,5.25,-0.0024819354290179785,-0.002381167029688268,0.0
5.300265013250663,-0.03277892518673504,-0.006236390211296375,0.07502236557083375,7.579429255801491e-05,5.300000000000001,-0.002450438433134444,-0.0034203221759514127,0.0
5.350267513375669,-0.030555726310312763,-0.0074779095470787725,0.07486163886979175,7.422423083763784e-05,5.3500000000000005,-0.0023991013550789253,-0.004480936093574871,0.0
5.400270013500675,-0.028388627607239997,-0.00875645712113215,0.07470519236979294,7.30188769955323e-05,5.4,-0.0023277698194507923,-0.005555762619620838,0.0
5.4502725136256815,-0.026295963719490452,-0.010041365282482569,0.07455436031375712,7.206431998289605e-05,5.45,-0.0022364392176753567,-0.0066360518308949575,0.0
5.500275013750688,-0.02429599781347911,-0.011298650406495012,0.07441046860388853,7.125346669729507e-05,5.5,-0.002125280563595372,-0.0077113035482914835,0.0
5.550277513875694,-0.022406751579974977,-0.012492213634666145,0.07427482276362778,7.048735594872842e-05,5.550000000000001,-0.001994669644348329,-0.008769329145399043,0.0
5.600280014000701,-0.020645800504000812,-0.01358519075879019,0.07414869265584077,6.967629206712906e-05,5.6000000000000005,-0.0018452086960919212,-0.009796415974125618,0.0
5.650282514125706,-0.019030064198691455,-0.014541429344322699,0.07403329833891475,6.87407855425055e-05,5.65,-0.0016777478005597368,-0.01077714935947931,0.0
5.700285014250713,-0.01757556252001267,-0.015326966915868016,0.07392979251501729,6.76122915703278e-05,5.7,-0.0014934113347041533,-0.011694638625501077,0.0
5.750287514375719,-0.016297157498412887,-0.01591145540853146,0.07383924216540229,6.623374094168374e-05,5.75,-0.0012936098020283338,-0.01253074773572357,0.0
